"docid","recordid","oclc","locnum","includedbc","author","authordate","imprint","inferreddate","firstpub","place","enumcron","subjects","genres","title"
"mdp.39015060887596",4963038,58985829,"PS648.S3G35 2005","taggedsf",,,"Amherst, NY|Pyr|2005.",2005,,"nyu",,"Persecution|Fiction|Superstition|Science fiction, American|Scientists","UnknownGenre","Galileo's children : | tales of science vs. superstition"
"mdp.49015002768704",4584652,43422545,"PS3552.A7362P4 2000","taggedsf","Barrett, Neal.",,"Urbana, IL|Golden Gryphon Press|2000.",2000,,"ilu",,"Science fiction, American","Fiction","Perpetuity blues and other stories"
"mdp.39015049615100",5596076,77538714,,"taggedsf",,,"Portland, Ore.|Bizarro Books|c2006.",2006,,"oru",,"20th century|Short stories, American|21st century|Surrealism (Literature)|Horror tales, American|Underground press publications|Science fiction, American|American fiction|Fantasy fiction, American","Short stories|ContainsBiogMaterial","The bizarro starter kit : | an introduction to the Bizarro genre."
"mdp.39015081739032",6838182,188641494,"PS648.S3F86 2006","taggedsf",,,"New York|Ibooks|Berkeley, CA|Distributed by Publishers Group West|2006",2006,,"nyu",,"Fiction|Fantasy fiction, American|Science fiction, American|Anthropomorphism","Bibliographies|Short stories","Furry : | the best anthropomorphic fiction ever"
"pst.000058958940",7496638,57509465,"PZ7.B38894Fal 2003","fuzzymatch","Bell, Hilari.",,"New York|Simon & Schuster Books for Young Readers|c2003.",2003,,"nyu",2003,"Imaginary places|Fiction","Fiction|Fantasy fiction","Fall of a kingdom"
"mdp.39015064900908",5236198,69683189,,"taggedsf",,,"Baltimore, Md.|Cemetery Dance|2006.",2006,,"mdu",,"Fantasy|Horror tales|Science fiction","Fiction","Poe's lighthouse : | all new collaborations with Edgar Allan Poe"
"mdp.39015084105009",6878672,181601794,"PS648.S3S53 2008","taggedsf",,,"Nottingham|Solaris|2008.",2008,,"enk",,"Science fiction, American","Fiction","Sideways in crime : | an alternate mystery anthology"
"mdp.39015058070189",4358293,51984747,"PS3565.L84B57 2003","taggedsf","Olson, Toby.",,"Normal [Ill.|FC2|2003.",2003,,"ilu",,"Fiction|Novelists|Authorship|Science fiction","Novel|Mystery fiction|Psychological fiction","The blond box"
"mdp.39015053577113",1398664,1054182,"PZ3.M694Dr4PS2409.M2","oclcid","Mitchell, John Ames,","1845-1918.","New York|Arno Press|1975 [c1917",1974,1917,"nyu",,,"Fiction","Drowsy."
"uc1.b3561943",10118730,754394,,"fuzzymatch","Chambers, Robert W. (Robert William),","1865-1933.","Westport, Conn.|Hyperion Press|1974",1974,1904,"   ",,,"NotFiction","In search of the unknown. | $c: With a new introd. by Sam Moskowitz."
"mdp.39015000635311",536384,1054180,"PZ3.L56Gt20PR6023.E75","oclcid","Le Queux, William,","1864-1927.","New York|Arno Press|1975.",1975,1896,"nyu",,,"NotFiction","The great white queen."
"mdp.39015019802894",22615,1230631,"PZ3.H213Lan8PS1787","oclcid","Harben, Will N. (Will Nathaniel),","1858-1919.","Boston|Gregg Press|1975.",1975,1894,"mau",,,"Fiction|Bibliographies","The land of the changing sun"
"mdp.39015001407249",1353787,10954560,,"fuzzymatch","Čapek, Karel,","1890-1938.","New York|Bantam Books|1964",1964,1936,"nyu",,,"UnknownGenre","War with the newts. | $c: Translated by M. & R. Weatherall. With an introd. by Lewis Gannett."
"mdp.39015019402885",2442996,20131732,,"oclcid","Mitchell, James Leslie,","1901-1935.","Edinburgh|Polygon|1989.",1989,1934,"stk",,,"Fiction","Gay hunter"
"mdp.39015000541261",1398750,1055438,"PZ3.P161Gr4PS3531.A27","oclcid","Paine, Albert Bigelow,","1861-1937.","New York|Arno Press|1975 [c1901",1975,1901,"nyu",,,"Fiction","The great white way; | a record of an unusual voyage of discovery, and some romantic love affairs amid strange surroundings."
"uc1.b4422553",6237948,754397,"PZ3.M5546Me7PS3525.E676","fuzzymatch","Merritt, Abraham,","1882-1943.","Westport, Conn.|Hyperion Press|1974, c1941",1974,1920,"ctu",,,"Fiction","The metal monster. | $c: With a new introd. by Sam Moskowitz"
"pst.000013933951",7490818,12228070,,"fuzzymatch","Lindsay, David,","1876-1945.","New York|Ballantine Books|1973, c1963].",1963,1920,"xx ",,,"NotFiction","A voyage to Arcturus"
"mdp.39015073907274",5670053,85819629,,"fuzzymatch","Hodgson, William Hope,","1877-1918.","Doylestown, Pa.|Wildside Press|2005.",2005,1909,"pau",,,"Novel|Ghost stories|Sea stories","The ghost pirates"
"mdp.39015060006486",4337534,53798171,"PG3476.B85R5813 2003","fuzzymatch","Bulgakov, Mikhail,","1891-1940.","London|Hesperus|2003.",2003,1925,"enk",,,"Novel","The fatal eggs : | a story"
"mdp.39015008791066",671595,101937,"PZ3.O133D8PS2485","oclcid","O'Brien, Fitz James,","1828-1862.","St. Clair Shores, Mich.|Scholarly Press|1970.",1970,1858,"miu",,,"Fiction","The diamond lens and other stories. | $c: With an introd. by Gilbert Seldes. Illus. by Ferdinand Huszti Horvath. New York, W. E. Rudge, 1932."
"mdp.39015015358164",673390,1054183,"PZ3.N435Hi6PS2459.N3485","oclcid","Newcomb, Simon,","1835-1909.","New York|Arno Press|1975.",1975,1900,"nyu",,,"Fiction","His wisdom, the defender; | a story."
"mdp.39015008724810",1903252,16242940,,"taggedsf","Locke, George Herbert,","1870-1937.","London|Cornmarket Reprints|1972.",1972,1914,"enk",,"Science fiction","UnknownGenre","Worlds apart; | an anthology in facsimile."
"mdp.39015031326088",479547,1054175,"PZ3.H998Em4PR6015.Y6","oclcid","Hyne, Charles John Cutcliffe Wright,","1866-1944.","New York|Arno Press|1975.",1975,1910,"nyu",,,"Fiction","Empire of the world."
"mdp.39015019363590",359844,1046820,"PZ3.B366Se6PS3503.E1173","oclcid","Beale, Charles Willing,","1845-1932.","New York|Arno Press|1975.",1975,1899,"nyu",,,"Fiction","The secret of the earth."
"mdp.39015058086136",4351920,52269210,"PR5774.W53 2003","taggedsf|fuzzymatch","Wells, H. G. (Herbert George),","1866-1946.","New York|Modern Library|2003.",2003,1899,"nyu",,"Fiction|Twenty-first century|Technological innovations|Time travel","Novel|Dystopias|Science fiction","When the sleeper wakes"
"uc1.$b808833",9948374,1046833,"PZ3.W299St20PS3157.W318","oclcid","Waterloo, Stanley,","1846-1913.","New York|Arno Press|1975, [c1897",1975,1897,"nyu",,"Fiction|Prehistoric peoples","Science fiction|Fiction","The story of Ab; | a tale of the time of the cave man."
"mdp.39015030750999",478808,1046828,"PZ3.H4284Po5PR6015.E714","oclcid","Hernaman-Johnson, Francis,","1879-1949.","New York|Arno Press|1975.",1975,1906,"nyu",,,"Fiction","The polyphemes; | a story of strange adventures among strange beings."
"uc1.b4430988",6239089,724568,"PZ3.M69265Cr3PS3525.I9613","taggedsf","Mitchell, Edward Page,","1852-1927.","Garden City, N.Y.|Doubleday|1973",1973,1884,"nyu",,"Science fiction","Fiction","The crystal man; | landmark science fiction. | $c: Collected and with a biographical perspective by Sam Moskowitz"
"mdp.39015003956680",273258,8627321,"PQ2476.V4E9213 1982","fuzzymatch","Villiers de L'Isle-Adam, Auguste, comte de,","1838-1889.","Urbana|University of Illinois Press|c1982.",1982,1886,"ilu",,,"Fiction","Tomorrow's Eve"
"mdp.39015009198949",42559,3089083,"PZ3.S5553Sh9PR6037.H524;","fuzzymatch","Shiel, M. P. (Matthew Phipps),","1865-1947.","New York|Garland Pub.|1977.",1977,1896,"nyu",,,"Fiction","Shapes in the fire"
"mdp.49015000982067",4480914,2212805,"PZ3.H6685Ho10PR6015.O253","fuzzymatch","Hodgson, William Hope,","1877-1918.","Westport, Conn.|Hyperion Press|1976, c1908.",1976,1908,"ctu",,,"Fiction","The house on the borderland ..."
"mdp.39015062086791",656396,11971949,"PG3476.T6A813 1985","oclcid","Tolstoy, Aleksey Nikolayevich, graf,","1883-1945.","Ann Arbor|Ardis|c1985.",1985,1923,"miu",,,"Fiction","Aelita, or, The decline of Mars"
"inu.30000004080028",9397960,20322089,,"oclcid","Wells, H. G. (Herbert George),","1866-1946.","New York|Berkley Pub. Group|1988.",1988,1895,"nyu",,,"NotFiction","The time machine"
"mdp.39015045695080",3987612,37955780,"PR5774.F5 1998","fuzzymatch","Wells, H. G. (Herbert George),","1866-1946.","Jefferson, N.C.|McFarland & Co.|c1998.",1998,1901,"ncu",,"Utopias|Fiction|Space flight to the moon","Fiction|Bibliographies|Science fiction|Satire","The first men in the moon : | a critical text of the 1901 London first edition, with an introduction and appendices"
"mdp.49015001024521",4485114,1077427,"PZ3.W431Mar6PS3545.E4636","taggedsf","Weinbaum, Stanley Grauman,","1902-1935.","Westport, Conn.|Hyperion Press|1974",1974,1934,"ctu",,"Science fiction, American","Fiction","A Martian Odyssey and other science fiction tales; | $c: the collected short stories of Stanley G. Weinbaum. Introd. by Sam Moskowitz."
"mdp.39015037377713",1194465,1046832,"PZ3.S5553Lo16PR6037.H524","oclcid","Shiel, M. P. (Matthew Phipps),","1865-1947.","New York|Arno Press|1975.",1975,1901,"nyu",,,"Fiction","The lord of the sea."
"mdp.39015030395175",778810,1054170,,"oclcid","Chambers, Robert W. (Robert William),","1865-1933.","New York|Arno Press|1975.",1975,1913,"nyu",,,"Fiction","The gay rebellion."
"uc1.b3470481",668531,1046822,"PZ3.C7737Ad20PS3505.O5593","oclcid","Cook, William Wallace,","1867-1933.","New York|Arno Press|1975.",1975,1906,"nyu",,,"Fiction","Adrift in the unknown; | or, Queer adventures in a queer realm."
"mdp.39015011259754",393848,10711217,"PS1303.K4 1984","taggedsf","Twain, Mark,","1835-1910.","Hamden, Conn.|Archon Books|1984.",1984,1889,"ctu",,"Science fiction, American","Fiction|Bibliographies","The science fiction of Mark Twain"
"mdp.39015000575525",761175,7573789,"PR4621.W38 1981","taggedsf","Doyle, Arthur Conan, Sir,","1859-1930.","Carbondale|Southern Illinois University Press|c1981.",1981,1910,"ilu",,"Science fiction, English","Fiction","The best science fiction of Arthur Conan Doyle"
