"docid","recordid","oclc","locnum","includedbc","author","authordate","imprint","inferreddate","firstpub","place","enumcron","subjects","genres","title"
"mdp.39015030931151",1026921,427587,"PZ1.C542SpPS648.S3","taggedsf","Clareson, Thomas D.",,"Garden City, N.Y.|Doubleday|1972.",1972,,"nyu",,"Science fiction, English|Science fiction, American","Bibliographies|Fiction","A spectrum of worlds. | $c: Edited with an introd. and notes by Thomas D. Clareson. -"
"mdp.39015008554696",779282,3221251,,"oclcid|fuzzymatch","Farmer, Philip José.",,"New York|Berkley|1972, c1966.",1972,,"nyu",,,"Fiction","Night of light"
"pst.000050321674",7047972,24387895,,"taggedsf","Norton, Andre.",,"New York|Daw Books|c1972.",1972,,"nyu",,"Science fiction","NotFiction","The crystal gryphon"
"mdp.39015008724810",1903252,16242940,,"taggedsf","Locke, George Herbert,","1870-1937.","London|Cornmarket Reprints|1972.",1972,,"enk",,"Science fiction","UnknownGenre","Worlds apart; | an anthology in facsimile."
"mdp.39015019165045",476713,447474,"PZ4.B89ShPR6052.R8","fuzzymatch","Brunner, John,","1934-1995.","New York|Harper & Row|1972",1972,,"nyu",,,"Fiction","The sheep look up."
"mdp.39015005587061",121339,1099418,,"oclcid","Brunner, John,","1934-1995.","New York|Ace Books|c1972.",1972,,"nyu",,,"Fiction","The dramaturges of Yan"
"mdp.39015002154931",658257,571726,"PZ4.A549.TfPS3551.N378;","fuzzymatch","Anderson, Poul,","1926-2001.","Garden City, N.Y.|Doubleday|c1972.",1972,,"nyu",,,"Fiction","There will be time"
"mdp.39015008563424",123753,615538,,"fuzzymatch","Foster, Alan Dean,","1946-","New York|Ballantine Books|1972",1972,,"nyu",,,"Fiction","The Tar-Aiym Krang."
"mdp.39015008639851",436379,341320,"PZ4.H319TuPS3558.A667","fuzzymatch","Harrison, Harry.",,"New York|Putnam|1972",1972,,"nyu",,,"Fiction","Tunnel through the deeps."
"mdp.39015020729649",661408,334575,"PZ3.A8316Go","fuzzymatch","Asimov, Isaac,","1920-1992.","Garden City, N.Y.|Doubleday|1972",1972,,"nyu",,,"Fiction","The gods themselves."
"mdp.39015005790855",1026923,308501,"PZ1.E473AgPS648.S3","taggedsf","Ellison, Harlan.",,"Garden City, N.Y.|Doubleday|1972.",1972,,"nyu",,"Science fiction, English|Science fiction, American","Fiction","Again, dangerous visions; | 46 original stories. | $c: Illus. by Ed Emshwiller. -"
"mdp.39015005461473",660274,482538,"PZ3.A8316EanPS3551.S5","fuzzymatch","Asimov, Isaac,","1920-1992.","Garden City, N.Y.|Doubleday|1972.",1972,,"nyu",,,"Fiction","The early Asimov; or, Eleven years of trying."
"mdp.39015005543049",1375229,698846,"PZ4.D553RmPS3554.I328","fuzzymatch","Dickson, Gordon R.",,"Philadelphia|Lippincott|1973",1973,,"pau",,,"Fiction","The R-Master | $c: [by] Gordon R. Dickson. -"
"uc1.b4430798",6239061,810224,"PZ4.C314NoPS3553.A7634","taggedsf","Carr, Terry.",,"New York|Hawthorn Books|1973",1973,,"nyu",,"Science fiction, American","Fiction","No mind of man; | three original novellas of science fiction, | $c: by Terry Carr, Richard A. Lupoff [and] Robert Silverberg"
"mdp.39015019776312",671860,693425,"PZ7.N82Fp3","fuzzymatch","Norton, Andre Mary.",,"New York|Viking Press|1973",1973,,"nyu",,,"Fiction","Forerunner foray | $c: [by] Andre Norton."
"mdp.39015003465583",356465,1376336,"PZ4.B1893VePR6052.A46","fuzzymatch","Ballard, J. G.,","1930-2009.","London|Cape|1973",1973,,"enk",,,"Fiction","Vermilion sands | $c: [by] J. G. Ballard."
"mdp.39015053246826",1020665,548192,"PZ1.S587DePS648.S3","taggedsf","Silverberg, Robert",,"Nashville|T. Nelson|1973",1973,,"tnu",,"Science fiction, American","Fiction","Deep space; eight stories of science fiction. -"
"mdp.39015030931383",1464055,622526,"PZ1.E36ChPS648.S3","taggedsf","Effinger, George Alec.",,"Nashville|T. Nelson|1973",1973,,"tnu",,"American fiction|20th century|Science fiction, American","Fiction","Chains of the sea; | three original novellas of science fiction, | $c: by Geo. Alec Effinger, Gardner R. Dozois [and] Gordon Eklund. Edited and with an introd. by Robert Silverberg. -"
"mdp.39076000530266",9919095,416816,,"taggedsf",,,"New York|Vintage Books|1973",1973,,"nyu",,"Science fiction, American","Fiction","Survival printout. | $c: [Edited by] Total Effect: Leonard Allison, Leonard Jenkin [and] Robert Perrault."
"mdp.39015028685199",1903185,716644,,"taggedsf",,,"New York|Ballantine Books|c1973",1973,,"nyu",,"Science fiction","UnknownGenre","The Alien condition. | $c: Edited by Stephen Goldin."
"mdp.39015030141025",566378,1298433,,"oclcid","Farmer, Philip José.",,"New York|Daw Books|1973.",1973,,"nyu",,,"Fiction","The book of Philip José Farmer : | or the wares of Simple Simon's custard pie and space man"
"mdp.39015054507150",1438803,662287,"PZ1.R74ViPN6071.S33","taggedsf","Rottensteiner, Franz.",,"New York|Seabury Press|1973",1973,,"nyu",,"Science fiction|Translations into English","Fiction","View from another shore; | European science fiction. | $c: Edited and with an introd. by Franz Rottensteiner. -"
"mdp.39015063174026",5212569,1342963,,"taggedsf","Anthony, Piers.",,"New York|Berkley Pub. Corp.|1973.",1973,,"nyu",,"Human-alien encounters|Fiction|Dentists|Interstellar travel|Science fiction, American","Fiction|Science fiction","Prostho plus"
"mdp.39015032019336",120089,2210396,,"fuzzymatch","Farmer, Philip José.",,"New York|Ballantine Books|1973.",1973,,"nyu",,,"Fiction","Traitor to the living"
"mdp.39015066060289",1189290,666882,"PZ4.Z456ToPS3576.E43","fuzzymatch","Zelazny, Roger.",,"Garden City, N.Y.|Doubleday|1973.",1973,,"nyu",,,"Fiction","To die in Italbar. -"
"pst.000005477456",7491078,123244794,"PZ4.W33885Em 3PR6073.A863","fuzzymatch","Watson, Ian,","1943-","New York|Scribner|c1973].",1973,,"xx ",,,"NotFiction","The embedding."
"mdp.39015031213492",122670,919303,,"fuzzymatch","Brunner, John,","1934-1995.","New York|Ace Books|c1973.",1973,,"nyu",,,"NotFiction","Age of miracles"
"mdp.39015019148686",1464041,661685,"PZ1.S587ExPS648.S3","taggedsf","Silverberg, Robert.",,"New York|Simon and Schuster|1973",1973,,"nyu",,"Science fiction, American","Fiction","An exaltation of stars; | transcendental adventures in science fiction | $c: [by Robert Silverberg, Roger Zelazny, and Edgar Pangborn] Compiled and edited by Terry Carr. -"
"uc1.32106012964117",7132581,31072094,,"fuzzymatch"," Clarke, Arthur C.   (Arthur Charles),","1917-2008","Cutchogue, N.Y.|Buccaneer Books|1973",1973,,"nyu",,,"NotFiction","Rendezvous with Rama"
"mdp.39015019978306",633321,661730,"PZ4.M5558At3PS3563.E737","fuzzymatch","Meredith, Richard C.",,"New York|Putnam|1973",1973,,"nyu",,,"Fiction","At the narrow passage | $c: [by] Richard C. Meredith."
"mdp.39015030128220",1020662,662070,"PZ1.A83PS648.S3","taggedsf",,,"New York|Random House|1973",1973,,"nyu",,"Campbell, John Wood|Science fiction, American|1910-1971","Fiction","Astounding; John W. Campbell memorial anthology. | $c: Edited by Harry Harrison. -"
"mdp.39015017656854",119904,2195526,,"taggedsf","Brunner, John,","1934-1995.","New York, N.Y.|Daw Books|1975, c1973|(1st printing, January, 1975)",1973,,"nyu",,"Science fiction","Fiction","The stone that never came down"
"uc1.b4594282",6281780,1217871,"PZ1.S5553EvPG3286","taggedsf","Shkarovsky-Raffé, Arthur.",,"Moscow|Mir Publishers|1973",1973,,"ru ",,"Translations into English|Science fiction, Russian","Fiction","Everything but love; | science-fiction stories, | $c: translated from the Russian by Arthur Shkarovsky."
"mdp.39015013291227",476722,1275078,"PZ4.B89Sv3PR6052.R8","oclcid","Brunner, John,","1934-1995.","Garden City, N.Y.|Doubleday|1973",1973,,"nyu",,,"Fiction","The stone that never came down."
"uc1.b3870206",6738793,713949,"PZ1.E49AoPS648.S3","taggedsf","Elwood, Roger.",,"Chicago|Follett Pub. Co.|1973",1973,,"ilu",,"Science fiction, English|Science fiction, American","Fiction","Androids, time machines, and blue giraffes; | a panorama of science fiction, | $c: compiled by Roger Elwood and Vic Ghidalia."
"mdp.39015022652468",1418149,67412365,,"fuzzymatch","Effinger, George Alec.",,"New York|New American Library|1973",1973,,"nyu",,,"UnknownGenre","What entropy means to me."
"mdp.39015062063014",1230279,495122,"PZ3.L5395MePG7158.L39","fuzzymatch","Lem, Stanisław.",,"New York|Seabury Press|1973",1973,,"nyu",,,"Fiction","Memoirs found in a bathtub. | $c: Translated by Michael Kandel and Christine Rose."
"mdp.39015013291987",325982,1385324,,"oclcid|fuzzymatch","Zelazny, Roger.",,"New York|New American Library|c1973|(10th printing)",1973,,"nyu",,,"Fiction","Today we choose faces"
"mdp.39015056818076",3852065,5237815,,"taggedsf","Hughes, Zach.",,"New York|Award Books|c1973.",1973,,"nyu",,"Science fiction, American","Fiction","The book of Rack the Healer"
"inu.30000114180932",10556963,693487,"PZ4.G7956Co3PS3557.R3725","fuzzymatch","Green, Joseph.",,"Garden City, N.Y.|Doubleday|1973.",1973,,"nyu",,,"Science fiction|Fiction","Conscience interplanetary."
"mdp.39015005228989",8319,609194,"PZ1.S587OtPS648.S3","taggedsf","Silverberg, Robert",,"New York|Hawthorn Books|1973",1973,,"nyu",,"Science fiction, American|American fiction|20th century","Fiction","Other dimensions : | ten stories of science fiction."
"uc1.b3477285",6662959,1047187,"PS648.S3A421 1973","taggedsf","Aldiss, Brian Wilson,","1925-","Harmondsworth|Penguin Books|1973.",1973,,"enk",,"Science fiction, English|Science fiction, American","Fiction","The Penguin science fiction omnibus : | an anthology"
"mdp.39015001537060",437202,66289104,,"fuzzymatch","Herbert, Frank.",,"Garden City, N.Y.|Nelson Doubleday|1973",1973,,"nyu",,,"Fiction","Hellstrom's Hive."
"mdp.39015005867893",1020663,623985,"PZ1.C2339UnPS648.S3","taggedsf","Carr, Terry,",,"New York|Random House|1973",1973,,"nyu",,"Science fiction, American","Fiction","Universe 3. -"
"uc1.b4430988",6239089,724568,"PZ3.M69265Cr3PS3525.I9613","taggedsf","Mitchell, Edward Page,","1852-1927.","Garden City, N.Y.|Doubleday|1973",1973,,"nyu",,"Science fiction","Fiction","The crystal man; | landmark science fiction. | $c: Collected and with a biographical perspective by Sam Moskowitz"
"mdp.39015008543426",205885,3114009,,"fuzzymatch","Niven, Larry.",,"New York|Pocket Books|1974|(1st Pocket Books printing, October, 1974)",1974,,"nyu",,,"NotFiction","The mote in God's eye"
"uc1.32106006586751",7117639,841306,,"taggedsf","Elwood, Roger.",,"New York|Dodd, Mead|1974",1974,,"nyu",,"Science fiction, American","Fiction","The far side of time, thirteen original stories; | a science fiction anthology."
"mdp.39015011249755",1464032,972848,"PZ1.A815BePS648.S3","taggedsf","Asimov, Isaac,","1920-1992.","Garden City, N.Y.|Doubleday|1974.",1974,,"nyu",,"Science fiction, American","Fiction","Before the Golden Age; | a science fiction anthology of the 1930s."
"mdp.39015031213591",120380,858879,"PR6052.R8W4 1974","fuzzymatch","Brunner, John,","1934-1995.","Toronto|New York|Bantam Books|1974",1974,,"onc",,,"Fiction","Web of everywhere | $c: [by] John Brunner."
"mdp.39015002797796",616063,944077,"BF149.K38","taggedsf","Katz, Harvey A.",,"Chicago|Rand McNally College Pub. Co.|1974",1974,,"ilu",,"Psychology|Science fiction","NotFiction|Bibliographies","Introductory psychology through science fiction | $c: [by] Harvey A. Katz, Patricia Warrick [and] Martin Harry Greenberg."
"mdp.39076006154913",9913237,700838,"PN6071.S33W53","taggedsf","Whaley, Stephen V.",,"New York|McGraw-Hill|1974",1974,,"nyu",,"Science fiction|Fantasy fiction","Bibliographies|Fiction","Man unwept: visions from the inner eye; | an anthology of science and fantasy fiction | $c: [by] Stephen V. Whaley [and] Stanley J. Cook."
"pst.000068149192",9814025,5420531,"PS3507.E2344L4 1979","taggedsf","De Camp, L. Sprague (Lyon Sprague),","1907-2000.","New York|Ballantine Books|1979,1974.",1974,,"nyu",,"Science fiction","Science fiction|Fiction","Lest darkness fall"
"mdp.39015053577113",1398664,1054182,"PZ3.M694Dr4PS2409.M2","oclcid","Mitchell, John Ames,","1845-1918.","New York|Arno Press|1975 [c1917",1974,,"nyu",,,"Fiction","Drowsy."
"pst.000002675138",7492684,1346495,,"oclcid",,,"New York|Putnam|c1974.",1974,,"xx ",,,"NotFiction|Science fiction","SF : | authors' choice 4"
"pst.000068150914",9813942,16237418,"PS3572.A437L25 1974","oclcid|fuzzymatch","Vance, Jack,","1916-","St Albans|Mayflower|1974.",1974,,"enk",,"Fiction in English|Fiction in English, 1900- Texts","Fiction","The languages of Pao"
"mdp.39015061471416",5019221,3641604,,"taggedsf",,,"New York|Simon and Schuster|c1974.",1974,,"nyu",,"Fiction|Science fiction, American|Friendship","Short stories","Fellowship of the stars : | nine science fiction stories"
"mdp.49015000499179",4431974,741064,"PZ1.T6PS648.S3","taggedsf",,,"New York|Holt, Rinehart and Winston|1974",1974,,"nyu",,"Science fiction, American","Fiction","Tomorrow, and tomorrow, and tomorrow ... | $c: [Compiled by] Bonnie L. Heintz [and others]"
"uc1.b3861627",5826858,23608060,,"taggedsf","Brackett, Leigh.",,"New York|Ballantine Books|1974, c1955",1974,,"nyu",,"Science fiction, American","UnknownGenre","The long tomorrow"
"mdp.39015030751997",781917,1647764,,"taggedsf","Leiber, Fritz,","1910-1992.","New York|Daw Books|1974.",1974,,"nyu",,"Science fiction","NotFiction","The book of Fritz Leiber"
"pst.000022867131",12260652,2789986,,"taggedsf","McKillip, Patricia A.",,"New York|Avon Books|1975, c1974].",1974,,"xx ",1975,"Science fiction","NotFiction","The forgotten beasts of Eld"
"uc1.b4384844",9512189,762413,,"taggedsf","Keller, David Henry,","1880-1966.","Westport, Conn.|Hyperion Press|1974",1974,,"   ",,"Science fiction, American|Horror tales, American|Fantasy fiction, American","NotFiction","Life everlasting and other tales of science, fantasy, and horror. | $c: Edited and with a critical and biographical introd. by Sam Moskowitz."
"pst.000021387661",12276269,2714988,,"fuzzymatch","Dickson, Gordon R.",,"New York, N.Y.|Daw Books, Inc.|1976, c1974.",1974,,"xx ",,,"NotFiction","Ancient, my enemy"
"uc1.b4354460",5828636,6841161,,"taggedsf",,,"New York|Putnam|c1974.",1974,,"nyu",,"Science fiction","Fiction","SF, authors' choice 4"
"mdp.39015056891313",3854630,50775546,,"fuzzymatch","Tucker, Wilson,","1914-2006.","Garden City, N.Y.|Doubleday|c1974.",1974,,"nyu",,,"Fiction","Ice and iron"
"mdp.49015000498858",4431941,1094813,"PZ1.O343AmPS648.S3","taggedsf","Olander, Joseph D.,",,"Chicago|Rand McNally College Pub. Co.|1974",1974,,"ilu",,"Political fiction, American|Science fiction, American","Fiction|Bibliographies","American government through science fiction"
"uc1.b3862844",7881112,940556,"PZ4.D553AnPS3554.I328","taggedsf","Dickson, Gordon R.",,"Garden City, N.Y.|Doubleday|1974.",1974,,"nyu",,"Science fiction, American","Fiction","Ancient, my enemy | $c: [by] Gordon R. Dickson."
"mdp.39015012309145",330304,16921104,,"fuzzymatch","Moorcock, Michael,","1939-","St. Albans, Herts|Mayflower Books|1974, c1965.",1974,,"enk",,,"Fiction","The winds of limbo"
"uc1.32106005940504",7112433,749723,"PZ1.M838Mo5PS648.S3","taggedsf","Moskowitz, Sam.",,"Westport, Conn.|Hyperion Press|1974, c1965",1974,,"ctu",,"Science fiction, English|Science fiction, American","Fiction","Modern masterpieces of science fiction, | $c: edited by Sam Moskowitz."
"mdp.39015008727912",125884,1990139,,"taggedsf","Zelazny, Roger.",,"New York|Avon|1974, c1972.",1974,,"nyu",,"Science fiction","Fiction","The guns of Avalon"
"mdp.39015012212620",14980,934734,"PZ4.N734MoPS3564.I9","fuzzymatch","Niven, Larry.",,"New York|Simon and Schuster|1974",1974,,"nyu",,,"Fiction","The mote in God's eye, | $c: by Larry Niven and Jerry Pournelle."
"mdp.39015036895640",15111,940613,"PZ3.H4385MyPS3515.E7715","fuzzymatch","Hersey, John,","1914-1993.","New York|Knopf; [distributed by Random House|1974.",1974,,"nyu",,,"Fiction","My petition for more space | $c: [by] John Hersey."
"uc1.b4422553",6237948,754397,"PZ3.M5546Me7PS3525.E676","fuzzymatch","Merritt, Abraham,","1882-1943.","Westport, Conn.|Hyperion Press|1974, c1941",1974,,"ctu",,,"Fiction","The metal monster. | $c: With a new introd. by Sam Moskowitz"
"uc1.b4354419",6838430,979206,,"taggedsf","Silverberg, Robert.",,"Nashville|T. Nelson|1974",1974,,"tnu",,"Science fiction, American","Fiction","Threads of time; | three original novellas of science fiction, | $c: by Gregory Benford, Clifford D. Simak [and] Norman Spinrad. Edited and with an introd. by Robert Silverberg."
"mdp.39015009153951",123171,1658627,,"oclcid","Foster, Alan Dean,","1946-","New York|Ballantine Books|1974.",1974,,"nyu",,,"NotFiction","Dark star : | a new interstellar adventure"
"mdp.39015013970796",10438,724381,"PZ1.C2339UlPS648.S3","taggedsf","Carr, Terry,",,"New York|Random House|1974",1974,,"nyu",,"Science fiction, American","Fiction","Universe 4."
"mdp.39015014762275",1441743,730681,"PZ1.D2WanPS648.S3","taggedsf","Dann, Jack",,"New York|Harper & Row|1974",1974,,"nyu",,"Jewish authors|American fiction|Science fiction, American","Fiction","Wandering stars; | an anthology of Jewish fantasy and science fiction."
"mdp.39015058278394",3898035,2089662,"PZ4.T288Las3PR6070.E52","fuzzymatch","Tennant, Emma.",,"Nashville|Thomas Nelson|c1974.",1974,,"tnu",,,"Novel|Science fiction","The last of the country house murders"
"mdp.39015005169654",633870,947966,"PZ4.M8185Dan 3 vol. 2PR6063.O59","fuzzymatch","Moorcock, Michael,","1939-","New York|Harper & Row|1974",1974,,"nyu",,,"Fiction","The hollow lands."
"uc1.b3561943",10118730,754394,,"fuzzymatch","Chambers, Robert W. (Robert William),","1865-1933.","Westport, Conn.|Hyperion Press|1974",1974,,"   ",,,"NotFiction","In search of the unknown. | $c: With a new introd. by Sam Moskowitz."
"mdp.39015056671574",3845868,5924303,,"taggedsf","Leiber, Fritz,","1910-1992.","Garden City, N.Y.|Nelson Doubleday|c1974.",1974,,"nyu",,"Science fiction, American","Short stories","The best of Fritz Leiber"
"mdp.39015004246461",536582,1208042,,"fuzzymatch","Lessing, Doris May,","1919-","London|Octagon|1974",1974,,"enk",,,"Fiction","The memoirs of a survivor"
"uc1.b4381880",9511884,814583,,"taggedsf","Gunn, James E.,","1923-","New York|Scribner|1974",1974,,"nyu",,"Science fiction, American","Fiction","Some dreams are nightmares | $c: [by] James Gunn. Illustrated by Leonard Everett Fisher."
"mdp.39015030739844",392495,1089751,,"oclcid","Denham, Alice.",,"New York|Coward, McCann & Geoghegan|1974",1974,,"nyu",,,"NotFiction","Amo."
"mdp.39015003859785",1440815,1120881,"PZ1.S672PS648.S3","taggedsf",,,"New York|St. Martin's Press|1974",1974,,"nyu",,"Fiction|Sociology|Science fiction, American","Bibliographies|Fiction","Sociology through science fiction"
"uc1.32106002159694",7112326,835336,,"taggedsf","Anderson, Poul,","1926-2001","Radnor, Pa.|Chilton Book Co.|1974",1974,,"pau",,"1926-2001|Criticism and interpretation|Science fiction, American|Anderson, Poul","Fiction|Bibliographies","The many worlds of Poul Anderson. | $c: Edited by Roger Elwood."
"mdp.39015043103384",3493461,2361483,,"taggedsf","Norton, Andre.",,"New York|Viking Press|1974.",1974,,"nyu",,"Science fiction, American","Science fiction|Fiction","Iron cage"
"mdp.39015018607864",1370519,873780,"PZ1.S758MoPS648.S3","taggedsf","Spinrad, Norman,",,"Garden City, N.Y.|Anchor Press|1974.",1974,,"nyu",,"Science fiction, English|Science fiction, American","Bibliographies|Fiction","Modern science fiction."
